WV      	 Sigma   
4293.811	    0.041
4294.582	    0.012
4295.354	    0.058
4296.125	    0.052
4296.897	    0.037
4297.669	    0.048
4298.441	    0.048
4299.214	    0.052
4299.986	    0.071
4300.759	    0.028
4301.531	    0.058
4302.304	    0.070
4303.077	    0.068
4303.850	    0.055
4304.623	    0.038
4305.397	    0.045
4306.170	    0.048
4306.944	    0.050
4307.718	    0.054
4308.492	    0.039
4309.266	    0.053
4310.040	    0.066
4310.814	    0.073
4311.589	    0.048
4312.364	    0.053
4313.138	    0.059
4313.913	    0.065
4314.688	    0.068
4315.464	    0.056
4316.239	    0.044
4317.014	    0.032
4317.790	    0.033
4318.566	    0.057
4319.342	    0.056
4320.118	    0.058
4320.894	    0.072
4321.670	    0.039
4322.447	    0.055
4323.223	    0.068
4324.000	    0.076
4324.777	    0.058
4325.554	    0.065
4326.331	    0.080
4327.108	    0.086
4327.886	    0.046
4328.663	    0.020
4329.441	    0.024
4330.219	    0.031
4330.997	    0.035
4331.775	    0.014
4332.553	    0.047
4333.332	    0.045
4334.110	    0.026
4334.889	    0.031
4335.668	    0.051
4336.447	    0.037
4337.226	    0.032
4338.005	    0.063
4338.784	    0.059
4339.564	    0.057
4340.344	    0.058
4341.123	    0.061
4341.903	    0.071
4342.683	    0.063
4343.464	    0.039
4344.244	    0.012
4345.024	    0.040
4345.805	    0.031
4346.586	    0.041
4347.367	    0.044
4348.148	    0.039
4348.929	    0.047
4349.710	    0.039
4350.492	    0.034
4351.274	    0.033
4352.055	    0.030
4352.837	    0.010
4353.619	    0.012
4354.402	    0.020
4355.184	    0.040
4355.966	    0.058
4356.749	    0.056
4357.532	    0.047
4358.315	    0.043
4359.098	    0.067
4359.881	    0.073
4360.664	    0.065
4361.448	    0.048
4362.231	    0.018
4363.015	    0.075
4363.799	    0.055
4364.583	    0.059
4365.367	    0.068
4366.151	    0.048
4366.936	    0.075
4367.720	    0.090
4368.505	    0.088
4369.290	    0.069
4370.075	    0.070
4370.860	    0.074
4371.645	    0.068
4372.431	    0.063
4373.216	    0.082
4374.002	    0.093
4374.788	    0.086
4375.574	    0.071
4376.360	    0.045
4377.146	    0.050
4377.933	    0.047
4378.719	    0.053
4379.506	    0.061
4380.293	    0.068
4381.080	    0.080
4381.867	    0.064
4382.654	    0.064
4390.535	    0.083
4391.324	    0.069
4392.113	    0.070
4392.902	    0.076
4393.691	    0.072
4394.480	    0.053
4395.270	    0.049
4396.059	    0.050
4396.849	    0.054
4397.639	    0.053
4398.429	    0.029
4399.220	    0.073
4400.010	    0.064
4400.801	    0.057
4401.591	    0.055
4402.382	    0.058
4403.173	    0.065
4403.964	    0.079
4404.755	    0.084
4405.547	    0.076
4406.338	    0.084
4407.130	    0.076
4407.922	    0.061
4408.714	    0.053
4409.506	    0.069
4410.298	    0.078
4411.090	    0.063
4411.883	    0.072
4412.675	    0.087
4413.468	    0.055
4414.261	    0.054
4415.054	    0.018
4415.848	    0.042
4416.641	    0.010
4417.434	    0.063
4418.228	    0.068
4419.022	    0.068
4419.816	    0.062
4420.610	    0.045
4421.404	    0.026
4422.199	    0.046
4422.993	    0.054
4423.788	    0.058
4424.583	    0.064
4425.377	    0.056
4426.173	    0.055
4426.968	    0.048
4427.763	    0.035
4428.559	    0.046
4429.354	    0.037
4430.150	    0.014
4430.946	    0.007
4431.742	    0.039
4432.538	    0.064
4433.335	    0.031
4434.131	    0.030
4434.928	    0.038
4435.725	    0.022
4436.522	    0.015
4437.319	    0.048
4438.116	    0.051
4438.913	    0.043
4439.711	    0.043
4440.509	    0.018
4441.306	    0.012
4442.104	    0.031
4442.902	    0.050
4443.701	    0.059
4444.499	    0.049
4445.298	    0.052
4446.096	    0.037
4446.895	    0.031
4447.694	    0.025
4448.493	    0.049
4449.292	    0.018
4450.092	    0.059
4450.891	    0.072
4451.691	    0.044
4452.491	    0.012
4453.291	    0.030
4454.091	    0.031
4454.891	    0.075
4455.691	    0.068
4456.492	    0.036
4457.293	    0.030
4458.093	    0.030
4458.894	    0.019
4459.695	    0.049
4460.497	    0.042
4461.298	    0.026
4462.100	    0.054
4462.901	    0.055
4463.703	    0.010
4464.505	    0.019
4465.307	    0.031
4466.109	    0.037
4466.912	    0.036
4467.714	    0.023
4468.517	    0.018
4469.320	    0.025
4470.123	    0.030
4470.926	    0.018
4471.729	    0.047
4472.533	    0.047
4473.336	    0.044
4474.140	    0.042
4474.944	    0.040
4475.748	    0.037
4476.552	    0.035
4477.356	    0.032
4478.161	    0.029
4478.965	    0.026
4479.770	    0.018
4480.575	    0.018
4481.380	    0.018
4482.185	    0.025
4482.990	    0.026
4483.796	    0.025
4484.601	    0.019
4485.407	    0.014
4486.213	    0.010
4487.019	    0.015
4487.825	    0.025
4488.631	    0.033
4489.438	    0.040
4490.244	    0.044
4491.051	    0.046
4491.858	    0.045
4492.665	    0.043
4493.472	    0.042
4494.280	    0.042
4495.087	    0.043
4495.895	    0.045
4496.702	    0.018
4497.510	    0.036
4498.318	    0.042
4499.127	    0.030
4499.935	    0.039
4500.743	    0.026
4501.552	    0.026
4502.361	    0.031
4503.170	    0.010
4503.979	    0.042
4504.788	    0.020
4505.597	    0.007
4506.407	    0.044
4507.216	    0.059
4508.026	    0.040
4508.836	    0.030
4509.646	    0.031
4510.456	    0.026
4511.267	    0.035
4512.077	    0.052
4512.888	    0.049
4513.699	    0.046
4514.510	    0.039
4515.321	    0.025
4516.132	    0.041
4516.943	    0.046
4517.755	    0.052
4518.567	    0.059
4519.379	    0.067
4520.191	    0.058
4521.003	    0.047
4525.065	    0.030
4525.878	    0.020
4526.692	    0.024
4527.505	    0.025
4528.318	    0.014
4529.132	    0.017
4529.946	    0.047
4530.759	    0.048
4531.573	    0.035
4532.388	    0.030
4533.202	    0.026
4534.016	    0.043
4534.831	    0.052
4535.646	    0.050
4536.461	    0.047
4537.276	    0.055
4541.353	    0.007
4542.169	    0.052
4542.985	    0.045
4543.801	    0.025
4544.618	    0.023
4545.434	    0.007
4546.251	    0.041
4547.068	    0.026
4547.885	    0.028
4548.702	    0.039
4549.519	    0.015
4550.336	    0.026
4551.154	    0.014
4551.972	    0.018
4552.789	    0.020
4553.607	    0.010
4554.425	    0.017
4555.244	    0.035
4556.062	    0.028
4556.881	    0.007
4557.699	    0.022
4558.518	    0.022
4559.337	    0.031
4560.156	    0.026
4560.976	    0.010
4561.795	    0.026
4562.615	    0.017
4563.435	    0.034
4564.254	    0.025
4565.074	    0.026
4565.895	    0.037
4566.715	    0.028
4567.535	    0.014
4568.356	    0.018
4569.177	    0.031
4569.998	    0.026
4570.819	    0.007
4571.640	    0.031
4572.461	    0.019
4573.283	    0.010
4574.105	    0.022
4574.926	    0.010
4575.748	    0.040
4576.570	    0.023
4577.393	    0.059
4578.215	    0.060
4579.038	    0.052
4579.860	    0.037
4580.683	    0.012
4581.506	    0.017
4582.329	    0.014
4583.153	    0.023
4583.976	    0.007
4584.800	    0.043
4585.623	    0.007
4586.447	    0.033
4587.271	    0.020
4588.095	    0.026
4588.920	    0.042
4589.744	    0.032
4590.569	    0.050
4591.394	    0.037
4592.219	    0.017
4593.044	    0.012
4593.869	    0.012
4594.694	    0.022
4595.520	    0.019
4596.345	    0.040
4597.171	    0.045
4597.997	    0.042
4598.823	    0.051
4599.649	    0.048
4600.476	    0.024
4601.302	    0.020
4602.129	    0.031
4602.956	    0.026
4603.783	    0.026
4604.610	    0.028
4605.437	    0.033
4606.265	    0.031
4607.092	    0.025
4607.920	    0.032
4608.748	    0.026
4609.576	    0.012
4610.404	    0.028
4611.232	    0.042
4612.061	    0.047
4612.890	    0.031
4613.718	    0.025
4614.547	    0.019
4615.376	    0.022
4616.206	    0.025
4617.035	    0.015
4617.864	    0.012
4618.694	    0.019
4619.524	    0.034
4620.354	    0.051
4621.184	    0.066
4622.014	    0.076
4622.845	    0.031
4623.675	    0.019
4624.506	    0.043
4625.337	    0.049
4626.168	    0.029
4626.999	    0.028
4627.830	    0.025
4628.662	    0.041
4629.493	    0.045
4630.325	    0.049
4631.157	    0.060
4631.989	    0.061
4632.821	    0.055
4633.654	    0.050
4634.486	    0.042
4635.319	    0.035
4636.152	    0.043
4636.985	    0.027
4637.818	    0.044
4638.651	    0.039
4643.654	    0.057
4644.488	    0.059
4645.322	    0.051
4646.157	    0.025
4646.992	    0.044
4647.827	    0.007
4648.662	    0.044
4649.497	    0.048
4650.332	    0.033
4651.168	    0.038
4652.003	    0.045
4652.839	    0.046
4653.675	    0.033
4654.511	    0.007
4655.347	    0.010
4656.184	    0.007
4657.020	    0.042
4657.857	    0.052
4658.694	    0.050
4659.531	    0.048
4660.368	    0.054
4661.205	    0.045
4662.043	    0.017
4662.881	    0.017
4663.718	    0.032
4664.556	    0.035
4665.394	    0.020
4666.232	    0.034
4667.071	    0.029
4667.909	    0.048
4668.748	    0.061
4669.587	    0.053
4670.426	    0.031
4671.265	    0.028
4672.104	    0.012
4672.944	    0.033
4673.783	    0.031
4674.623	    0.019
4675.463	    0.031
4676.303	    0.035
4677.143	    0.048
4677.983	    0.056
4678.824	    0.052
4679.664	    0.034
4680.505	    0.024
4681.346	    0.022
4682.187	    0.019
4683.028	    0.053
4683.870	    0.063
4684.711	    0.057
4685.553	    0.052
4686.395	    0.050
4687.237	    0.039
4688.079	    0.031
4688.921	    0.007
4689.764	    0.023
4690.606	    0.018
4691.449	    0.064
4692.292	    0.070
4693.135	    0.064
4693.978	    0.052
4694.821	    0.047
4695.665	    0.056
4696.508	    0.055
4697.352	    0.049
4698.196	    0.044
4699.040	    0.028
4699.885	    0.010
4700.729	    0.007
4701.574	    0.030
4702.418	    0.025
4703.263	    0.037
4704.108	    0.034
4704.953	    0.023
4705.799	    0.020
4706.644	    0.044
4707.490	    0.026
4708.335	    0.025
4709.181	    0.033
4710.027	    0.027
4710.874	    0.022
4711.720	    0.037
4712.567	    0.048
4713.413	    0.040
4714.260	    0.032
4715.107	    0.031
4715.954	    0.041
4716.802	    0.053
4717.649	    0.058
4718.497	    0.045
4719.344	    0.028
4720.192	    0.010
4721.040	    0.010
4721.888	    0.022
4722.737	    0.022
4723.585	    0.014
4724.434	    0.037
4725.283	    0.020
4726.132	    0.036
4726.981	    0.049
4727.830	    0.042
4728.680	    0.037
4729.529	    0.031
4730.379	    0.020
4731.229	    0.042
4732.079	    0.044
4732.929	    0.036
4733.779	    0.042
4734.630	    0.026
4735.480	    0.012
4736.331	    0.028
4737.182	    0.032
4738.033	    0.025
4738.885	    0.030
4739.736	    0.053
4740.588	    0.045
4741.439	    0.031
4742.291	    0.036
4743.143	    0.014
4743.995	    0.031
4744.848	    0.014
4745.700	    0.024
4746.553	    0.040
4747.406	    0.058
4748.259	    0.064
4749.112	    0.060
4749.965	    0.051
4750.818	    0.061
4751.672	    0.047
4752.526	    0.024
4753.379	    0.035
4754.233	    0.057
4755.088	    0.066
4755.942	    0.059
4756.796	    0.052
4757.651	    0.056
4758.506	    0.043
4759.361	    0.033
4760.216	    0.043
4761.071	    0.054
4761.926	    0.046
4762.782	    0.031
4763.638	    0.040
4764.494	    0.039
4765.350	    0.039
4766.206	    0.041
4767.062	    0.029
4767.919	    0.032
4768.775	    0.041
4769.632	    0.052
4770.489	    0.056
4771.346	    0.054
4772.203	    0.052
4773.061	    0.057
4773.918	    0.031
4774.776	    0.031
4775.634	    0.010
4776.492	    0.031
4777.350	    0.046
4778.208	    0.054
4779.067	    0.048
4779.925	    0.040
4780.784	    0.034
4781.643	    0.034
4782.502	    0.038
4783.361	    0.039
4784.221	    0.028
4785.080	    0.054
4785.940	    0.052
4786.800	    0.039
4787.660	    0.014
4788.520	    0.012
4789.381	    0.031
4790.241	    0.053
4791.102	    0.015
4791.962	    0.036
4792.823	    0.020
4793.684	    0.028
4794.546	    0.018
4795.407	    0.042
4796.269	    0.054
4797.130	    0.022
4797.992	    0.014
4798.854	    0.045
4799.717	    0.025
4800.579	    0.027
4801.441	    0.040
4802.304	    0.057
4803.167	    0.052
4804.030	    0.051
4804.893	    0.066
4805.756	    0.068
4806.620	    0.058
4807.483	    0.043
4808.347	    0.042
4809.211	    0.035
4810.075	    0.038
4810.939	    0.039
4811.803	    0.049
4812.668	    0.056
4813.533	    0.058
4814.397	    0.069
4815.262	    0.017
4816.128	    0.047
4816.993	    0.041
4817.858	    0.023
4818.724	    0.015
4819.590	    0.015
4820.456	    0.031
4821.322	    0.033
4822.188	    0.024
4823.054	    0.054
4823.921	    0.057
4824.787	    0.046
4825.654	    0.036
4826.521	    0.035
4827.388	    0.010
4828.256	    0.040
4829.123	    0.039
4829.991	    0.014
4830.859	    0.015
4831.727	    0.031
4832.595	    0.048
4833.463	    0.054
4834.331	    0.053
4835.200	    0.039
4836.069	    0.037
4836.937	    0.047
4837.806	    0.055
4838.676	    0.052
4839.545	    0.031
4840.415	    0.024
4841.284	    0.034
4842.154	    0.040
4843.024	    0.033
4843.894	    0.015
4844.764	    0.014
4845.635	    0.024
4846.505	    0.046
4847.376	    0.056
4848.247	    0.055
4849.118	    0.048
4849.989	    0.047
4850.861	    0.058
4851.732	    0.064
4852.604	    0.052
4853.476	    0.037
4854.348	    0.044
4855.220	    0.045
4856.092	    0.041
4856.965	    0.037
4857.837	    0.041
4858.710	    0.056
4859.583	    0.043
4860.456	    0.055
4861.329	    0.036
4862.203	    0.037
4863.076	    0.039
4863.950	    0.017
4864.824	    0.031
4865.698	    0.033
4866.572	    0.035
4867.447	    0.039
4868.321	    0.026
4869.196	    0.049
4870.071	    0.050
4870.946	    0.048
4871.821	    0.010
4872.696	    0.026
4873.571	    0.071
4874.447	    0.061
4875.323	    0.056
4876.199	    0.066
4877.075	    0.070
4877.951	    0.051
4878.827	    0.058
4879.704	    0.075
4880.581	    0.063
4881.458	    0.067
4882.335	    0.064
4883.212	    0.066
4884.089	    0.073
4884.967	    0.066
4885.844	    0.052
4886.722	    0.053
4887.600	    0.065
4888.478	    0.066
4889.356	    0.066
4890.235	    0.067
4891.114	    0.061
4891.992	    0.045
4892.871	    0.012
4893.750	    0.055
4894.630	    0.050
4895.509	    0.042
4896.388	    0.042
4897.268	    0.045
4898.148	    0.042
4899.028	    0.036
4899.908	    0.052
4900.789	    0.038
4901.669	    0.046
4902.550	    0.031
4903.431	    0.023
4904.312	    0.032
4905.193	    0.035
4906.074	    0.035
4906.955	    0.014
4907.837	    0.014
4908.719	    0.040
4909.601	    0.102
4910.483	    0.175
4911.365	    0.246
4912.247	    0.300
4913.130	    0.321
4914.013	    0.294
4914.896	    0.229
4915.779	    0.157
4916.662	    0.088
4917.545	    0.036
4918.429	    0.014
4919.312	    0.025
4920.196	    0.042
4921.080	    0.048
4921.964	    0.063
4922.849	    0.064
4923.733	    0.056
4924.618	    0.052
4925.502	    0.052
4926.387	    0.049
4927.273	    0.046
4928.158	    0.068
4929.043	    0.077
4929.929	    0.076
4930.815	    0.064
4931.700	    0.057
4932.586	    0.052
4933.473	    0.037
4934.359	    0.017
4935.246	    0.055
4936.132	    0.047
4937.019	    0.063
4937.906	    0.069
4938.793	    0.068
4939.681	    0.068
4940.568	    0.071
4941.456	    0.071
4942.344	    0.069
4943.232	    0.071
4944.120	    0.067
4945.008	    0.061
4945.896	    0.067
4946.785	    0.061
4947.674	    0.057
4948.563	    0.059
4949.452	    0.041
4950.341	    0.053
4951.230	    0.050
4952.120	    0.062
4953.010	    0.074
4953.900	    0.084
4954.790	    0.080
4955.680	    0.062
4956.570	    0.044
4957.461	    0.058
4958.351	    0.068
4959.242	    0.062
4960.133	    0.064
4961.024	    0.071
4961.916	    0.081
4962.807	    0.087
4963.699	    0.081
4964.591	    0.064
4965.483	    0.045
4966.375	    0.067
4967.267	    0.037
4968.159	    0.049
4969.052	    0.055
4969.945	    0.067
4970.838	    0.080
4971.731	    0.085
4972.624	    0.077
4973.518	    0.062
4974.411	    0.069
4975.305	    0.073
4976.199	    0.082
4977.093	    0.072
4977.987	    0.059
4978.881	    0.058
4979.776	    0.059
4980.671	    0.057
4981.565	    0.070
4982.460	    0.055
4983.356	    0.059
4984.251	    0.057
4985.146	    0.059
4986.042	    0.061
4986.938	    0.059
4987.834	    0.056
4988.730	    0.059
4989.626	    0.068
4990.523	    0.054
4991.419	    0.060
4992.316	    0.064
4993.213	    0.064
4994.110	    0.063
4995.007	    0.063
4995.905	    0.062
4996.802	    0.060
4997.700	    0.046
4998.598	    0.045
4999.496	    0.054
5000.394	    0.056
5001.293	    0.057
5002.191	    0.059
5003.090	    0.059
5003.989	    0.055
5004.888	    0.043
5005.787	    0.020
5006.687	    0.045
5007.586	    0.064
5008.486	    0.057
5009.386	    0.031
5010.286	    0.033
5011.186	    0.048
5012.086	    0.048
5012.987	    0.028
5013.887	    0.033
5014.788	    0.046
5015.689	    0.057
5016.590	    0.051
5017.492	    0.058
5018.393	    0.064
5019.295	    0.067
5020.197	    0.069
5021.098	    0.070
5022.001	    0.061
5022.903	    0.063
5023.805	    0.052
5024.708	    0.041
5025.611	    0.042
5026.514	    0.055
5027.417	    0.051
5028.320	    0.047
5029.223	    0.056
5030.127	    0.066
5031.031	    0.076
5031.935	    0.072
5032.839	    0.070
5033.743	    0.078
5034.647	    0.055
5035.552	    0.060
5036.456	    0.061
5037.361	    0.063
5038.266	    0.070
5039.172	    0.071
5040.077	    0.072
5040.982	    0.047
5041.888	    0.074
5042.794	    0.062
5043.700	    0.062
5044.606	    0.059
5045.513	    0.055
5046.419	    0.048
5047.326	    0.048
5048.233	    0.062
5049.140	    0.064
5050.047	    0.053
5050.954	    0.049
5051.861	    0.058
5052.769	    0.055
5053.677	    0.057
5054.585	    0.065
5055.493	    0.056
5056.401	    0.043
5057.310	    0.037
5058.218	    0.086
5059.127	    0.099
5060.036	    0.116
5060.945	    0.106
5061.855	    0.069
5062.764	    0.018
5063.674	    0.041
5064.583	    0.057
5065.493	    0.068
5066.403	    0.064
5067.314	    0.050
5068.224	    0.055
5069.135	    0.042
5070.045	    0.037
5070.956	    0.070
5071.867	    0.063
5072.779	    0.056
5073.690	    0.061
5074.602	    0.065
5075.513	    0.060
5076.425	    0.052
5077.337	    0.045
5078.249	    0.053
5079.162	    0.055
5080.074	    0.062
5080.987	    0.050
5081.900	    0.049
5082.813	    0.048
5083.726	    0.047
5084.640	    0.057
5085.553	    0.069
5086.467	    0.065
5087.381	    0.064
5088.295	    0.057
5089.209	    0.061
5090.123	    0.067
5091.038	    0.068
5091.952	    0.069
5092.867	    0.059
5093.782	    0.049
5094.697	    0.044
5095.613	    0.042
5096.528	    0.052
5097.444	    0.053
5098.360	    0.046
5099.276	    0.064
5100.192	    0.067
5101.108	    0.071
5102.025	    0.066
5102.941	    0.057
5103.858	    0.049
5104.775	    0.047
5105.692	    0.050
5106.610	    0.053
5107.527	    0.051
5108.445	    0.045
5109.363	    0.043
5110.281	    0.045
5111.199	    0.042
5112.117	    0.038
5113.036	    0.034
5113.954	    0.047
5124.991	    0.035
5125.911	    0.044
5126.832	    0.030
5127.753	    0.015
5128.675	    0.047
5129.596	    0.057
5130.518	    0.050
5131.440	    0.061
5132.362	    0.045
5133.284	    0.049
5134.206	    0.046
5135.128	    0.048
5136.051	    0.047
5136.974	    0.037
5137.897	    0.029
5138.820	    0.007
5139.743	    0.012
5140.666	    0.052
5141.590	    0.046
5142.514	    0.060
5143.438	    0.052
5144.362	    0.054
5145.286	    0.053
5146.211	    0.038
5147.135	    0.014
5148.060	    0.017
5148.985	    0.024
5149.910	    0.027
5150.835	    0.055
5151.761	    0.060
5152.686	    0.042
5153.612	    0.075
5154.538	    0.049
5155.464	    0.046
5156.390	    0.068
5157.317	    0.064
5158.243	    0.051
5159.170	    0.043
5160.097	    0.040
5161.024	    0.059
5161.951	    0.054
5162.879	    0.067
5163.806	    0.063
5164.734	    0.054
5165.662	    0.045
5166.590	    0.031
5167.518	    0.025
5168.447	    0.035
5169.375	    0.048
5170.304	    0.047
5171.233	    0.044
5172.162	    0.037
5173.091	    0.055
5174.021	    0.033
5174.950	    0.030
5175.880	    0.037
5176.810	    0.061
5177.740	    0.057
5178.670	    0.047
5179.601	    0.055
5180.531	    0.061
5181.462	    0.025
5182.393	    0.064
5183.324	    0.066
5184.255	    0.058
5185.187	    0.055
5186.118	    0.057
5187.050	    0.068
5187.982	    0.057
5188.914	    0.052
5189.846	    0.032
5190.779	    0.014
5191.712	    0.034
5192.644	    0.015
5193.577	    0.018
5194.510	    0.039
5195.444	    0.044
5196.377	    0.058
5197.311	    0.067
5198.244	    0.062
5199.178	    0.061
5200.112	    0.059
5201.047	    0.058
5201.981	    0.056
5202.916	    0.055
5203.851	    0.053
5204.786	    0.053
5205.721	    0.053
5206.656	    0.053
5207.591	    0.052
5208.527	    0.048
5209.463	    0.043
5210.399	    0.035
5211.335	    0.026
5212.271	    0.012
5213.208	    0.015
5214.144	    0.022
5215.081	    0.025
5216.018	    0.025
5216.955	    0.023
5217.892	    0.018
5218.830	    0.012
5219.768	    0.030
5220.705	    0.045
5221.643	    0.055
5222.582	    0.060
5223.520	    0.060
5224.458	    0.056
5225.397	    0.052
5226.336	    0.050
5227.275	    0.049
5228.214	    0.044
5229.153	    0.031
5230.093	    0.015
5231.032	    0.035
5231.972	    0.044
5232.912	    0.048
5233.852	    0.050
5234.793	    0.055
5235.733	    0.057
5236.674	    0.042
5237.615	    0.014
5238.556	    0.026
5239.497	    0.028
5240.438	    0.036
5241.380	    0.020
5242.322	    0.046
5243.263	    0.046
5244.205	    0.032
5245.148	    0.039
5246.090	    0.033
5247.033	    0.012
5247.975	    0.023
5248.918	    0.031
5249.861	    0.018
5250.804	    0.049
5251.748	    0.072
5252.691	    0.084
5253.635	    0.080
5254.579	    0.079
5255.523	    0.077
5256.467	    0.048
5257.412	    0.034
5258.356	    0.052
5259.301	    0.036
5260.246	    0.007
5261.191	    0.026
5262.136	    0.015
5263.082	    0.044
5264.027	    0.046
5264.973	    0.025
5265.919	    0.023
5266.865	    0.007
5267.811	    0.015
5268.758	    0.044
5269.704	    0.053
5270.651	    0.033
5271.598	    0.020
5272.545	    0.046
5273.493	    0.050
5274.440	    0.051
5275.388	    0.055
5276.335	    0.033
5277.283	    0.026
5278.232	    0.034
5279.180	    0.039
5280.128	    0.040
5281.077	    0.033
5282.026	    0.007
5282.975	    0.026
5283.924	    0.010
5284.873	    0.022
5285.823	    0.039
5286.773	    0.044
5287.722	    0.020
5288.672	    0.007
5289.623	    0.010
5290.573	    0.033
5291.523	    0.014
5292.474	    0.051
5293.425	    0.068
5294.376	    0.059
5295.327	    0.047
5296.279	    0.034
5297.230	    0.042
5298.182	    0.056
5299.134	    0.052
5300.086	    0.046
5301.038	    0.045
5301.991	    0.030
5302.943	    0.030
5303.896	    0.042
5304.849	    0.049
5305.802	    0.033
5306.755	    0.015
5307.709	    0.054
5308.662	    0.037
5309.616	    0.040
5310.570	    0.007
5311.524	    0.017
5312.478	    0.034
5313.433	    0.046
5314.388	    0.045
5315.342	    0.052
5316.297	    0.065
5317.252	    0.071
5318.208	    0.070
5319.163	    0.067
5320.119	    0.071
5321.075	    0.048
5322.031	    0.067
5322.987	    0.047
5323.943	    0.044
5324.900	    0.047
5325.857	    0.028
5326.813	    0.020
5327.770	    0.042
5328.728	    0.022
5329.685	    0.033
5330.643	    0.028
5331.600	    0.025
5332.558	    0.043
5333.516	    0.063
5334.475	    0.061
5335.433	    0.051
5336.392	    0.064
5337.350	    0.059
5338.309	    0.042
5339.268	    0.050
5340.228	    0.026
5341.187	    0.038
5342.147	    0.014
5343.107	    0.027
5344.067	    0.026
5345.027	    0.031
5345.987	    0.022
5346.947	    0.018
5347.908	    0.035
5348.869	    0.046
5349.830	    0.062
5350.791	    0.061
5351.752	    0.026
5352.714	    0.031
5353.676	    0.020
5354.638	    0.040
5355.600	    0.039
5356.562	    0.024
5357.524	    0.010
5358.487	    0.039
5359.449	    0.039
5360.412	    0.023
5361.375	    0.058
5362.339	    0.031
5363.302	    0.046
5364.266	    0.024
5365.230	    0.056
5366.193	    0.048
5367.158	    0.027
5368.122	    0.068
5369.086	    0.055
5370.051	    0.012
5371.016	    0.039
5371.981	    0.018
5372.946	    0.019
5373.911	    0.031
5374.877	    0.049
5375.842	    0.049
5376.808	    0.045
5377.774	    0.046
5378.741	    0.040
5379.707	    0.047
5380.673	    0.047
5381.640	    0.057
5382.607	    0.068
5383.574	    0.078
5384.541	    0.071
5385.509	    0.078
5394.223	    0.067
5395.192	    0.054
5396.162	    0.056
5397.131	    0.052
5398.101	    0.045
5399.071	    0.056
5400.041	    0.067
5401.011	    0.061
5401.981	    0.052
5402.952	    0.057
5403.923	    0.060
5404.894	    0.056
5405.865	    0.054
5406.836	    0.066
5407.807	    0.061
5408.779	    0.054
5409.751	    0.039
5410.723	    0.027
5411.695	    0.039
5412.667	    0.010
5413.639	    0.041
5414.612	    0.010
5415.585	    0.012
5416.558	    0.026
5417.531	    0.048
5418.504	    0.062
5419.478	    0.074
5420.452	    0.059
5421.426	    0.054
5422.400	    0.059
5423.374	    0.064
5424.348	    0.060
5425.323	    0.059
5426.297	    0.064
5427.272	    0.057
5428.247	    0.041
5429.223	    0.010
5430.198	    0.012
5431.174	    0.039
5432.150	    0.045
5433.126	    0.043
5434.102	    0.037
5435.078	    0.048
5436.055	    0.050
5437.031	    0.051
5438.008	    0.046
5438.985	    0.060
5439.962	    0.046
5440.940	    0.031
5441.917	    0.030
5442.895	    0.007
5443.873	    0.032
5444.851	    0.059
5445.829	    0.055
5446.808	    0.058
5447.786	    0.057
5448.765	    0.046
5449.744	    0.051
5450.723	    0.054
5451.702	    0.049
5452.682	    0.053
5453.661	    0.050
5454.641	    0.050
5455.621	    0.052
5456.601	    0.056
5461.505	    0.055
5462.486	    0.052
5463.468	    0.042
5464.449	    0.040
5465.431	    0.041
5466.413	    0.037
5467.395	    0.040
5468.377	    0.034
5469.360	    0.026
5470.343	    0.014
5471.325	    0.033
5472.308	    0.039
5473.292	    0.019
5474.275	    0.019
5475.258	    0.033
5476.242	    0.034
5477.226	    0.050
5478.210	    0.053
5479.194	    0.063
5480.179	    0.064
5481.163	    0.059
5482.148	    0.039
5483.133	    0.040
5484.118	    0.069
5485.104	    0.057
5486.089	    0.051
5487.075	    0.047
5488.060	    0.044
5489.047	    0.035
5490.033	    0.052
5491.019	    0.048
5492.006	    0.033
5492.992	    0.032
5493.979	    0.028
5494.966	    0.010
5495.954	    0.035
5496.941	    0.050
5497.929	    0.054
5498.916	    0.050
5499.904	    0.050
5500.892	    0.049
5501.881	    0.050
5502.869	    0.050
5503.858	    0.055
5504.847	    0.055
5505.836	    0.047
5506.825	    0.047
5507.814	    0.054
5508.804	    0.049
5509.794	    0.046
5510.784	    0.054
5511.774	    0.052
5512.764	    0.035
5513.754	    0.031
5514.745	    0.039
5515.736	    0.036
5516.727	    0.036
5517.718	    0.041
5518.709	    0.043
5519.701	    0.043
5520.693	    0.043
5521.684	    0.047
5522.677	    0.059
5523.669	    0.055
5524.661	    0.032
5525.654	    0.027
5526.647	    0.034
5527.639	    0.025
5528.633	    0.026
5529.626	    0.041
5530.619	    0.045
5531.613	    0.051
5532.607	    0.063
5533.601	    0.069
5534.595	    0.037
5535.589	    0.027
5536.584	    0.038
5537.579	    0.051
5538.574	    0.047
5539.569	    0.033
5540.564	    0.031
5541.559	    0.032
5542.555	    0.057
5543.551	    0.055
5544.547	    0.058
5545.543	    0.060
5546.539	    0.055
5547.536	    0.024
5548.533	    0.042
5549.529	    0.053
5550.527	    0.055
5551.524	    0.031
5552.521	    0.042
5553.519	    0.034
5554.517	    0.010
5555.514	    0.019
5556.513	    0.043
5557.511	    0.037
5558.509	    0.035
5559.508	    0.028
5560.507	    0.047
5561.506	    0.047
5562.505	    0.045
5563.505	    0.044
